书名,书籍豆瓣ID,评论内容,评论评分,评论时间,有用数
钟形罩,36732236,首先感谢磨铁编辑赠书，不知道她们选人时如何考量，但读完之后我惊叹这本书与我的适配度。主角以优异成绩从大学毕业，想不断优秀却总是受挫，对爱的纯洁性毫不怀疑却被轻松背叛。整本书透露作者Sylvia Plath惊天的文笔、才气以及无比深邃的思考。她的每一次悲伤和绝望都能让我高度共情。我自认不够欣赏过分自我的小说，但这本书深深地打动了我。坦白地说，读到最后一部分精神病院时，我克制不住地感到反感和恐惧，我想它引发了我内心深处的不安。我很怕自己承受的压力终有一天把我压垮，怕自己像主角一样精神失常。可是，如果这个世界果真如主角所经历这般残忍，如果一个女性拼尽全力迎合社会规范，结果却只是像个精美的物品一样供男人挑拣。我们又如何不发疯？最后，关于翻译，想问译者为什么采用“芬尼根们的觉醒”这个译名。,user-stars,,0
钟形罩,36732236,一个高度敏感的自我，对性、性别、身份、社交、家庭等，敏感到难以承受，乃至恐惧，对抗，逃避。后半段是崩溃、破碎、试图修复的过程，越读到后面，越像步入爬山的登顶阶段，空气变薄，气喘吁吁，需要缓一缓才能读完。,user-stars,,0
钟形罩,36732236,敏锐是礼物，也是惩罚。自传体小说是残忍的解剖，也是宣泄的倾诉。即使它在写痛苦的精神危机，也可以感受到文笔中的俏皮幽默。那些男性的自以为是和难以呼吸的父权制，在聪明的埃斯特这里，十分清楚，而非麻木与懵懂。“寻到自己的位置”是一辈子永恒的命题，但越是敏感的人越不愿意妥协。一切都难以拴住她的精神了。即使整个故事是努力追逐以后的失望，我还是在她迷人的比喻和逼真的体验中感受到，她与千万个女性站在一起，最感动的是，她自己已经摇摇欲坠，影影绰绰，但还是和她们站在一起。,user-stars,,0
钟形罩,36732236,“我感到麻木且空虚，好似龙卷风的风眼，在周围的一片喧嚣中沉闷地移动。”在春雨交织的时节试图感受普拉斯笔下那个古怪而闷热的夏天，不安、徘徊与迷失却弥漫得比漫长夏日还要更久。自缢失败后微弱的呻吟，借着地窖的缝隙里传来的幽暗的，像是折射自海底的光线，影影绰绰，在半个世纪之后，如同来自女人深处的咒怨那般，沉闷、痛苦、阴魂不散。“诗是一片尘埃”，然而永恒；是一句呻吟，然而掷地有声。,user-stars,,0
钟形罩,36732236,就是那种大家都说好，但是自己似乎很难从中捕捉到什么的小说。,user-stars,,0
钟形罩,36732236,-_-情感细腻，翻译丝滑。写出了大部分年轻女孩子对女性命运的窒息和困惑。普拉斯的才华是毋庸置疑的。如果换一个人来写，估计我只会觉得幼稚或无病呻吟。毕竟你都见识过男人的自大、虚伪、怯懦和不靠谱了，也意识到爱情的无聊、性爱的肤浅、婚姻的消耗、生育的风险和舆论的愚昧可笑了。但你还是会被洗脑，还是会因为“没人要”而自卑。那个说出“我最不想要的就是无限的安全感”的女孩，那个说出“我想要改变和刺激，想自己成为那支射，随心所欲地射向任何方向”的女孩，最后还是把男人和婚姻当做了人生的支点。她并未在其他女性悲剧中得到任何启示，也不曾因自己的思考而做出任何改变。相反，她亲手埋葬了自己的理智和青春——将命运交给了男人，并彻底丢掉了自我拯救的可能和勇气。,user-stars,,0
钟形罩,36732236,翻译好，不，是作者文笔实在佳。她喝掉了飘着樱花的洗手汤，她把舞伴的钻石藏在黑玉手袋里，她拿奖学金然后发疯，她看不上男人女人孩子和贞洁，这些都像磨刀石一样压住一个人的生活。前半段很有灵气，让人困惑好莱坞怎么还没下手把它拍成电影。后半段让人发晕，这世界是什么让洋娃娃屋里的小玩偶们一一发疯的呢？,user-stars,,0
钟形罩,36732236,好看。去年翻译的一本爱尔兰小说中写到她吞下安眠药在地窖与房子地基之间的夹层等待腐烂死亡的经历。实际读到这本小说，意外的是非常好读，是一个受伤的年轻人的生活经历，而且因为创伤太过深重，作品里几乎没有提及到底发生了什么。前半段各种精妙的语言，才华横溢的文艺女青年游历纽约，许多语句都让人想要摘抄。后面却骤然就进了医院，已经很难单纯说是时代或性别问题使然。精神满是创痛，内心想法翻腾不息，大量时间都处于恐惧之中，竟然能够写作，这需要极大的勇气和专注力，所以很佩服普拉斯。因此也就遗憾，即使对痛苦的分析细致至此，也没能让她获得多一些的解脱。,user-stars,,0
钟形罩,36732236,稚嫩、轻盈、有才气的灵魂无法在有毒的社会中存活,user-stars,,0
钟形罩,36732236,作者死的时候才30岁，那么年轻，却经历了老公出轨、分居、一个人带俩娃不堪重负，这些导致她抑郁症加重，不堪忍受的时候，她一个人到厨房，把门窗全部密封好，以免煤气泄露导致孩子中毒，然后拧开煤气自杀了，死得特别决绝。这是她最后一本匿名出版的自传体小说，记录了她1953年二十岁时的人生拐点，那一年，她到了纸醉金迷的纽约，险些被性侵、被男性殴打致伤、自杀未遂、被送往精神病院，她难以摆脱孤立和精神上的窒息感，就像被困在玻璃罩里的人，无法真正与世界交流，也无法挣脱内心的正午之魔。也许写这本书的时候，她已经决意去死了，这本书是她赴死之前给所有不理解她的人留下的遗书，告诉他们她是如何一步步走向这个巨大的令人窒息的钟形罩。,user-stars,,0
钟形罩,36732236,真诚且残酷的写作，宛如剥去皮肤后将自己暴露在空气之中。爱，性，婚姻，社交，剧烈的不适应镶嵌在身体和社会之间，对世界的不理解在灵魂留下滚烫的烙痕。使自己窒息的，正是自己呼出的气体。,user-stars,,0
钟形罩,36732236,她的天才，使她找到了独特的表达方式，死亡亦然。这本书可以和《巴比松大饭店》对读，这次是以普拉斯的视角，解释在纽约的那个豪华的夏天，为什么用把衣服扔出窗外的非常举动结束。在现实中，当时大三的她因几次尝试自杀而被送往医院接受治疗，病名是精神分裂。这部自传性小说当然展示了各种寻死的冲动，而更重要的是在表象之下，是什么让她非死不可？社会对一个“好女孩”的期待，就像一个钟形罩，让人窒息，而一个容貌焦虑（的确）的优等生，已经在日常中实施了各种反抗——鱼子酱、钻石、接受不无危险的邀请、委身于人、对妈妈发怒，但依然无法与自我和社会和解，特别是那个虚伪的男朋友巴迪·威拉德，让主人公和朋友琼深深受伤。《钟形罩》出版后，普拉斯用煤气自杀，不能不说有诗人丈夫婚外情的因素。可惜，睿智如她，钟形罩也盖在心间。,user-stars,,0
钟形罩,36732236,读着读着，不知道哪里出了差错，故事一下就失控了，扭曲了，那种令人窒息的感觉，仿佛我也跟着发了疯。“钟形罩里的人没有表情，像个死婴一样停在那里，对他们来说，世界本身就是一场噩梦。”或许我们都活在钟形罩里，只有真正察觉到它的人发了疯。而没察觉的人才是幸福的。,user-stars,,0
钟形罩,36732236,女人有只能有一种生活，必须清清白白；男人却可以过双重生活，一种清白，一种不清白。当“我”说“我”既想住在城里，又想住在乡下。“我”那身为医学生的追爱者肆无忌惮的说“我”那种思维方式绝对是神经质。而我的答复是“要是神经质意味着同时要求两样互相排斥的事物的话，那我就是神经质，没治了。在我有生之日，我就是要在一个又一个互相排斥的事物之间展翅飞翔。”“我”的疯狂在某种层面来说是种必然，一切潜伏在“我”太高，不够好看；虽然学习成绩常年名列前茅，但是什么用也没有；喜欢了多年的男孩终于对自己示好了，但是示好期间却跟其他女人胡搞不停。世界对“我”双标、亏待，却要“我”对此表现的欢欣雀跃。,user-stars,,0
钟形罩,36732236,"总有一些浓度极高的人，要么全部、要么全部不要，活着对于他们而言没有灰色的安全地带。遇到困难、挫折或者背叛时，总有无数个声音告诉你与自己和解，告诉你放下，但对于他们而言，这也意味着生命力的流逝。

在无数个""自我、自白、自怜、自艾""的字里行间，疯癫和狂躁的气质渐渐冒出来，它们无法被罩住，于是无论是这本书的结尾还是人生的结尾，作者都选择了死亡。临行前还在安慰自己""没事的，这又不是结婚""。她朝这个一定要将人带去沉闷无聊的世界随心所欲，放了最后一箭。

如果死亡是一门艺术，她做得卓绝超凡。我们怎么会懂得，不要在钟形罩里找自由呢？",user-stars,,0
